,Date,State, Average Temperature,Anomaly
8643,May-17,Oregon,52.9,1.2
8644,Jun-17,Oregon,59.9,1.2
8645,Jul-17,Oregon,69.2,2.3
8646,Aug-17,Oregon,69.6,2.9
8647,Sep-17,Oregon,59.6,0.5
8648,Oct-17,Oregon,47,-1.8
8649,Nov-17,Oregon,39.3,0.3
8650,Dec-17,Oregon,32.9,0.7
8651,Jan-18,Oregon,37.5,3.2
8652,Feb-18,Oregon,33.2,-2.2
8653,Mar-18,Oregon,38.4,-1.9
8654,Apr-18,Oregon,45,0.3
8655,May-18,Oregon,55.4,3.7
8656,Jun-18,Oregon,58.5,-0.2
8657,Jul-18,Oregon,69,2.1
8658,Aug-18,Oregon,66.5,-0.2
8659,Sep-18,Oregon,57.4,-1.7
8660,Oct-18,Oregon,48.8,0
8661,Nov-18,Oregon,39.3,0.3
8662,Dec-18,Oregon,32.3,0.1
8663,Jan-19,Oregon,35.3,1
8664,Feb-19,Oregon,28.8,-6.6
8665,Mar-19,Oregon,37.3,-3
8666,Apr-19,Oregon,46.1,1.4
8667,May-19,Oregon,52.7,1
8668,Jun-19,Oregon,59,0.3
8669,Jul-19,Oregon,64.9,-2
8670,Aug-19,Oregon,67.1,0.4
8671,Sep-19,Oregon,56.6,-2.5
8672,Oct-19,Oregon,43.2,-5.6
8673,Nov-19,Oregon,40.5,1.5
8674,Dec-19,Oregon,34.2,2
8675,Jan-20,Oregon,34.9,0.6
8676,Jan-00,Pennsylvania,25.6,-0.5
8677,Feb-00,Pennsylvania,31.6,2.9
8678,Mar-00,Pennsylvania,42.6,5.8
8679,Apr-00,Pennsylvania,47.5,-1.4
8680,May-00,Pennsylvania,60,-0.6
8681,Jun-00,Pennsylvania,67.2,-0.1
8682,Jul-00,Pennsylvania,66.9,-5.4
8683,Aug-00,Pennsylvania,67.3,-2.3
8684,Sep-00,Pennsylvania,60.6,-3.6
8685,Oct-00,Pennsylvania,52,-0.7
8686,Nov-00,Pennsylvania,38.3,-1.5
8687,Dec-00,Pennsylvania,22.4,-10.5
8688,Jan-01,Pennsylvania,26.1,0
8689,Feb-01,Pennsylvania,31.5,2.8
8690,Mar-01,Pennsylvania,33.3,-3.5
8691,Apr-01,Pennsylvania,49.2,0.3
8692,May-01,Pennsylvania,58.6,-2
8693,Jun-01,Pennsylvania,66.8,-0.5
8694,Jul-01,Pennsylvania,67.8,-4.5
8695,Aug-01,Pennsylvania,71.7,2.1
8696,Sep-01,Pennsylvania,60.4,-3.8
8697,Oct-01,Pennsylvania,51.7,-1
8698,Nov-01,Pennsylvania,45.8,6
8699,Dec-01,Pennsylvania,36.4,3.5
8700,Jan-02,Pennsylvania,33,6.9
8701,Feb-02,Pennsylvania,33.9,5.2
8702,Mar-02,Pennsylvania,38.2,1.4
8703,Apr-02,Pennsylvania,50,1.1
8704,May-02,Pennsylvania,55,-5.6
8705,Jun-02,Pennsylvania,67.9,0.6
8706,Jul-02,Pennsylvania,72.5,0.2
8707,Aug-02,Pennsylvania,71.8,2.2
8708,Sep-02,Pennsylvania,64.9,0.7
8709,Oct-02,Pennsylvania,49.4,-3.3
8710,Nov-02,Pennsylvania,39.2,-0.6
8711,Dec-02,Pennsylvania,27.8,-5.1
8712,Jan-03,Pennsylvania,20.6,-5.5
8713,Feb-03,Pennsylvania,23.8,-4.9
8714,Mar-03,Pennsylvania,37.2,0.4
8715,Apr-03,Pennsylvania,47.8,-1.1
8716,May-03,Pennsylvania,56.1,-4.5
8717,Jun-03,Pennsylvania,64,-3.3
8718,Jul-03,Pennsylvania,69.7,-2.6
8719,Aug-03,Pennsylvania,70.9,1.3
8720,Sep-03,Pennsylvania,61.7,-2.5
8721,Oct-03,Pennsylvania,48.5,-4.2
8722,Nov-03,Pennsylvania,44.7,4.9
8723,Dec-03,Pennsylvania,30.7,-2.2
8724,Jan-04,Pennsylvania,20,-6.1
8725,Feb-04,Pennsylvania,27,-1.7
8726,Mar-04,Pennsylvania,39.5,2.7
8727,Apr-04,Pennsylvania,48.3,-0.6
8728,May-04,Pennsylvania,63.4,2.8
8729,Jun-04,Pennsylvania,64.8,-2.5
8730,Jul-04,Pennsylvania,69.2,-3.1
8731,Aug-04,Pennsylvania,67.9,-1.7
8732,Sep-04,Pennsylvania,64.1,-0.1
8733,Oct-04,Pennsylvania,50.6,-2.1
8734,Nov-04,Pennsylvania,43.1,3.3
8735,Dec-04,Pennsylvania,30.9,-2
8736,Jan-05,Pennsylvania,26.3,0.2
8737,Feb-05,Pennsylvania,30.1,1.4
8738,Mar-05,Pennsylvania,32.3,-4.5
8739,Apr-05,Pennsylvania,49.7,0.8
8740,May-05,Pennsylvania,53.6,-7
8741,Jun-05,Pennsylvania,69.7,2.4
8742,Jul-05,Pennsylvania,72.8,0.5
8743,Aug-05,Pennsylvania,72,2.4
8744,Sep-05,Pennsylvania,65.5,1.3
8745,Oct-05,Pennsylvania,52.5,-0.2
8746,Nov-05,Pennsylvania,43,3.2
8747,Dec-05,Pennsylvania,26.4,-6.5
8748,Jan-06,Pennsylvania,35.2,9.1
8749,Feb-06,Pennsylvania,29.8,1.1
8750,Mar-06,Pennsylvania,37,0.2
8751,Apr-06,Pennsylvania,50.5,1.6
8752,May-06,Pennsylvania,57.3,-3.3
8753,Jun-06,Pennsylvania,66,-1.3
8754,Jul-06,Pennsylvania,72.4,0.1
8755,Aug-06,Pennsylvania,70.4,0.8
8756,Sep-06,Pennsylvania,60.1,-4.1
8757,Oct-06,Pennsylvania,49.1,-3.6
8758,Nov-06,Pennsylvania,44,4.2
8759,Dec-06,Pennsylvania,37.3,4.4
8760,Jan-07,Pennsylvania,31.3,5.2
8761,Feb-07,Pennsylvania,20.1,-8.6
8762,Mar-07,Pennsylvania,37.4,0.6
8763,Apr-07,Pennsylvania,44.8,-4.1
8764,May-07,Pennsylvania,60.1,-0.5
8765,Jun-07,Pennsylvania,67.8,0.5
8766,Jul-07,Pennsylvania,68.8,-3.5
8767,Aug-07,Pennsylvania,70.6,1
8768,Sep-07,Pennsylvania,64.4,0.2
8769,Oct-07,Pennsylvania,57.8,5.1
8770,Nov-07,Pennsylvania,39.5,-0.3
8771,Dec-07,Pennsylvania,31.4,-1.5
8772,Jan-08,Pennsylvania,29.2,3.1
8773,Feb-08,Pennsylvania,27.7,-1
8774,Mar-08,Pennsylvania,35.6,-1.2
8775,Apr-08,Pennsylvania,51.2,2.3
8776,May-08,Pennsylvania,54,-6.6
8777,Jun-08,Pennsylvania,68.8,1.5
8778,Jul-08,Pennsylvania,71,-1.3
8779,Aug-08,Pennsylvania,66.8,-2.8
8780,Sep-08,Pennsylvania,63.4,-0.8
8781,Oct-08,Pennsylvania,48.9,-3.8
8782,Nov-08,Pennsylvania,38.9,-0.9
8783,Dec-08,Pennsylvania,30.7,-2.2
8784,Jan-09,Pennsylvania,20.5,-5.6
8785,Feb-09,Pennsylvania,29.6,0.9
8786,Mar-09,Pennsylvania,38.2,1.4
8787,Apr-09,Pennsylvania,49.1,0.2
8788,May-09,Pennsylvania,58.3,-2.3
8789,Jun-09,Pennsylvania,65,-2.3
8790,Jul-09,Pennsylvania,66.8,-5.5
8791,Aug-09,Pennsylvania,70,0.4
8792,Sep-09,Pennsylvania,61.4,-2.8
8793,Oct-09,Pennsylvania,48.6,-4.1
8794,Nov-09,Pennsylvania,44.8,5
8795,Dec-09,Pennsylvania,28.9,-4
8796,Jan-10,Pennsylvania,25.7,-0.4
8797,Feb-10,Pennsylvania,25.8,-2.9
8798,Mar-10,Pennsylvania,42,5.2
8799,Apr-10,Pennsylvania,52.4,3.5
8800,May-10,Pennsylvania,60.5,-0.1
8801,Jun-10,Pennsylvania,69.3,2
8802,Jul-10,Pennsylvania,73.3,1
8803,Aug-10,Pennsylvania,70.8,1.2
8804,Sep-10,Pennsylvania,63.6,-0.6
8805,Oct-10,Pennsylvania,51.4,-1.3
8806,Nov-10,Pennsylvania,40.8,1
8807,Dec-10,Pennsylvania,25.4,-7.5
8808,Jan-11,Pennsylvania,22.5,-3.6
8809,Feb-11,Pennsylvania,28.6,-0.1
8810,Mar-11,Pennsylvania,36.3,-0.5
8811,Apr-11,Pennsylvania,49.7,0.8
8812,May-11,Pennsylvania,61,0.4
8813,Jun-11,Pennsylvania,68,0.7
8814,Jul-11,Pennsylvania,74.3,2
8815,Aug-11,Pennsylvania,69.4,-0.2
8816,Sep-11,Pennsylvania,64.4,0.2
8817,Oct-11,Pennsylvania,50.8,-1.9
8818,Nov-11,Pennsylvania,44.9,5.1
8819,Dec-11,Pennsylvania,35.3,2.4
8820,Jan-12,Pennsylvania,30,3.9
8821,Feb-12,Pennsylvania,34.3,5.6
8822,Mar-12,Pennsylvania,47.7,10.9
8823,Apr-12,Pennsylvania,47.7,-1.2
8824,May-12,Pennsylvania,63.7,3.1
8825,Jun-12,Pennsylvania,66.5,-0.8
8826,Jul-12,Pennsylvania,74.1,1.8
8827,Aug-12,Pennsylvania,69.8,0.2
8828,Sep-12,Pennsylvania,62,-2.2
8829,Oct-12,Pennsylvania,52.2,-0.5
8830,Nov-12,Pennsylvania,37.8,-2
8831,Dec-12,Pennsylvania,35.8,2.9
8832,Jan-13,Pennsylvania,29,2.9
8833,Feb-13,Pennsylvania,27.4,-1.3
8834,Mar-13,Pennsylvania,33.8,-3
8835,Apr-13,Pennsylvania,48.7,-0.2
8836,May-13,Pennsylvania,58.9,-1.7
8837,Jun-13,Pennsylvania,67.4,0.1
8838,Jul-13,Pennsylvania,72.7,0.4
8839,Aug-13,Pennsylvania,67.6,-2
8840,Sep-13,Pennsylvania,61,-3.2
8841,Oct-13,Pennsylvania,53.4,0.7
8842,Nov-13,Pennsylvania,37.4,-2.4
8843,Dec-13,Pennsylvania,30.8,-2.1
8844,Jan-14,Pennsylvania,19.6,-6.5
8845,Feb-14,Pennsylvania,22.8,-5.9
8846,Mar-14,Pennsylvania,30.3,-6.5
8847,Apr-14,Pennsylvania,47.7,-1.2
8848,May-14,Pennsylvania,59,-1.6
8849,Jun-14,Pennsylvania,67.6,0.3
8850,Jul-14,Pennsylvania,69.1,-3.2
8851,Aug-14,Pennsylvania,66.9,-2.7
8852,Sep-14,Pennsylvania,62.5,-1.7
8853,Oct-14,Pennsylvania,53,0.3
8854,Nov-14,Pennsylvania,36.7,-3.1
8855,Dec-14,Pennsylvania,34,1.1
8856,Jan-15,Pennsylvania,22.5,-3.6
8857,Feb-15,Pennsylvania,16.1,-12.6
8858,Mar-15,Pennsylvania,31.6,-5.2
8859,Apr-15,Pennsylvania,48.4,-0.5
8860,May-15,Pennsylvania,63.4,2.8
8861,Jun-15,Pennsylvania,67.1,-0.2
8862,Jul-15,Pennsylvania,70.4,-1.9
8863,Aug-15,Pennsylvania,68.9,-0.7
8864,Sep-15,Pennsylvania,66.6,2.4
8865,Oct-15,Pennsylvania,50.7,-2
8866,Nov-15,Pennsylvania,45.5,5.7
8867,Dec-15,Pennsylvania,42.3,9.4
8868,Jan-16,Pennsylvania,25.4,-0.7
8869,Feb-16,Pennsylvania,30.7,2
8870,Mar-16,Pennsylvania,43.3,6.5
8871,Apr-16,Pennsylvania,47,-1.9
8872,May-16,Pennsylvania,57.4,-3.2
8873,Jun-16,Pennsylvania,67.4,0.1
8874,Jul-16,Pennsylvania,73,0.7
8875,Aug-16,Pennsylvania,73.4,3.8
8876,Sep-16,Pennsylvania,66.2,2
8877,Oct-16,Pennsylvania,53.6,0.9
8878,Nov-16,Pennsylvania,42.6,2.8
8879,Dec-16,Pennsylvania,31.2,-1.7
8880,Jan-17,Pennsylvania,31.8,5.7
8881,Feb-17,Pennsylvania,36.6,7.9
8882,Mar-17,Pennsylvania,35.3,-1.5
8883,Apr-17,Pennsylvania,53.7,4.8
8884,May-17,Pennsylvania,57.1,-3.5
8885,Jun-17,Pennsylvania,66.8,-0.5
8886,Jul-17,Pennsylvania,71.4,-0.9
8887,Aug-17,Pennsylvania,67.4,-2.2
8888,Sep-17,Pennsylvania,63.8,-0.4
8889,Oct-17,Pennsylvania,56.2,3.5
8890,Nov-17,Pennsylvania,39.2,-0.6
8891,Dec-17,Pennsylvania,28,-4.9
8892,Jan-18,Pennsylvania,23.1,-3
8893,Feb-18,Pennsylvania,34.3,5.6
8894,Mar-18,Pennsylvania,33,-3.8
8895,Apr-18,Pennsylvania,43.2,-5.7
8896,May-18,Pennsylvania,64,3.4
8897,Jun-18,Pennsylvania,66.6,-0.7
8898,Jul-18,Pennsylvania,71.6,-0.7
8899,Aug-18,Pennsylvania,72.1,2.5
8900,Sep-18,Pennsylvania,66.7,2.5
8901,Oct-18,Pennsylvania,52.3,-0.4
8902,Nov-18,Pennsylvania,36.7,-3.1
8903,Dec-18,Pennsylvania,33.5,0.6
8904,Jan-19,Pennsylvania,25.8,-0.3
8905,Feb-19,Pennsylvania,30.2,1.5
8906,Mar-19,Pennsylvania,34.7,-2.1
8907,Apr-19,Pennsylvania,50.5,1.6
8908,May-19,Pennsylvania,60.7,0.1
8909,Jun-19,Pennsylvania,65.8,-1.5
8910,Jul-19,Pennsylvania,73.2,0.9
8911,Aug-19,Pennsylvania,69.6,0
8912,Sep-19,Pennsylvania,65.1,0.9
8913,Oct-19,Pennsylvania,53.7,1
8914,Nov-19,Pennsylvania,36.5,-3.3
8915,Dec-19,Pennsylvania,32.6,-0.3
8916,Jan-20,Pennsylvania,32.2,6.1
8917,Jan-00,Rhode Island,26.8,-2.9
8918,Feb-00,Rhode Island,33,2.1
8919,Mar-00,Rhode Island,42.3,4.4
8920,Apr-00,Rhode Island,46.1,-2.3
8921,May-00,Rhode Island,57.2,-1.8
8922,Jun-00,Rhode Island,66.2,-0.4
8923,Jul-00,Rhode Island,68.5,-5.2
8924,Aug-00,Rhode Island,68.7,-2.8
8925,Sep-00,Rhode Island,62.2,-3.1
8926,Oct-00,Rhode Island,52.3,-2.4
8927,Nov-00,Rhode Island,42.2,-0.9
8928,Dec-00,Rhode Island,28.1,-7.5
8929,Jan-01,Rhode Island,28,-1.7
8930,Feb-01,Rhode Island,30.9,0
8931,Mar-01,Rhode Island,35.3,-2.6
8932,Apr-01,Rhode Island,47.5,-0.9
8933,May-01,Rhode Island,58.9,-0.1
8934,Jun-01,Rhode Island,68.9,2.3
8935,Jul-01,Rhode Island,68.2,-5.5
8936,Aug-01,Rhode Island,72.7,1.2
8937,Sep-01,Rhode Island,63.6,-1.7
8938,Oct-01,Rhode Island,53.6,-1.1
8939,Nov-01,Rhode Island,46.9,3.8
8940,Dec-01,Rhode Island,38.6,3
8941,Jan-02,Rhode Island,34.7,5
8942,Feb-02,Rhode Island,34.9,4
8943,Mar-02,Rhode Island,39.3,1.4
8944,Apr-02,Rhode Island,50,1.6
8945,May-02,Rhode Island,55.3,-3.7
8946,Jun-02,Rhode Island,64.6,-2
8947,Jul-02,Rhode Island,72.5,-1.2
8948,Aug-02,Rhode Island,72.6,1.1
8949,Sep-02,Rhode Island,65.6,0.3
8950,Oct-02,Rhode Island,51.1,-3.6
8951,Nov-02,Rhode Island,41.7,-1.4
8952,Dec-02,Rhode Island,31.8,-3.8
8953,Jan-03,Rhode Island,23.5,-6.2
8954,Feb-03,Rhode Island,25.2,-5.7
8955,Mar-03,Rhode Island,36.8,-1.1
8956,Apr-03,Rhode Island,44.2,-4.2
8957,May-03,Rhode Island,54,-5
8958,Jun-03,Rhode Island,64.2,-2.4
8959,Jul-03,Rhode Island,71.7,-2
8960,Aug-03,Rhode Island,73,1.5
8961,Sep-03,Rhode Island,64.6,-0.7
8962,Oct-03,Rhode Island,50.7,-4
8963,Nov-03,Rhode Island,45.2,2.1
8964,Dec-03,Rhode Island,34.7,-0.9
8965,Jan-04,Rhode Island,20.2,-9.5
8966,Feb-04,Rhode Island,30.9,0
8967,Mar-04,Rhode Island,37.9,0
8968,Apr-04,Rhode Island,48.1,-0.3
8969,May-04,Rhode Island,58.7,-0.3
8970,Jun-04,Rhode Island,64.9,-1.7
8971,Jul-04,Rhode Island,70,-3.7
8972,Aug-04,Rhode Island,69.8,-1.7
8973,Sep-04,Rhode Island,63.8,-1.5
8974,Oct-04,Rhode Island,51.7,-3
8975,Nov-04,Rhode Island,42.5,-0.6
8976,Dec-04,Rhode Island,33.4,-2.2
8977,Jan-05,Rhode Island,26.3,-3.4
8978,Feb-05,Rhode Island,30.3,-0.6
8979,Mar-05,Rhode Island,33.3,-4.6
8980,Apr-05,Rhode Island,48.5,0.1
8981,May-05,Rhode Island,52.1,-6.9
8982,Jun-05,Rhode Island,68.1,1.5
8983,Jul-05,Rhode Island,72,-1.7
8984,Aug-05,Rhode Island,73.8,2.3
8985,Sep-05,Rhode Island,66.3,1
8986,Oct-05,Rhode Island,54,-0.7
8987,Nov-05,Rhode Island,45.1,2
8988,Dec-05,Rhode Island,31.3,-4.3
8989,Jan-06,Rhode Island,36,6.3
8990,Feb-06,Rhode Island,30.6,-0.3
8991,Mar-06,Rhode Island,37.3,-0.6
8992,Apr-06,Rhode Island,48.7,0.3
8993,May-06,Rhode Island,57,-2
8994,Jun-06,Rhode Island,67.1,0.5
8995,Jul-06,Rhode Island,74.2,0.5
8996,Aug-06,Rhode Island,70,-1.5
8997,Sep-06,Rhode Island,61.8,-3.5
8998,Oct-06,Rhode Island,52,-2.7
8999,Nov-06,Rhode Island,47.7,4.6
9000,Dec-06,Rhode Island,39.7,4.1
9001,Jan-07,Rhode Island,32.8,3.1
9002,Feb-07,Rhode Island,25.4,-5.5
9003,Mar-07,Rhode Island,36.7,-1.2
9004,Apr-07,Rhode Island,44.8,-3.6
9005,May-07,Rhode Island,59,0
9006,Jun-07,Rhode Island,66.5,-0.1
9007,Jul-07,Rhode Island,71.6,-2.1
9008,Aug-07,Rhode Island,71,-0.5
9009,Sep-07,Rhode Island,65.1,-0.2
9010,Oct-07,Rhode Island,58,3.3
9011,Nov-07,Rhode Island,41.1,-2
9012,Dec-07,Rhode Island,31.4,-4.2
9013,Jan-08,Rhode Island,31.7,2
9014,Feb-08,Rhode Island,31.8,0.9
9015,Mar-08,Rhode Island,37.9,0
9016,Apr-08,Rhode Island,49.3,0.9
9017,May-08,Rhode Island,55.4,-3.6
9018,Jun-08,Rhode Island,69,2.4
9019,Jul-08,Rhode Island,73.9,0.2
9020,Aug-08,Rhode Island,68.4,-3.1
9021,Sep-08,Rhode Island,63.9,-1.4
9022,Oct-08,Rhode Island,51.2,-3.5
9023,Nov-08,Rhode Island,42,-1.1
9024,Dec-08,Rhode Island,34.8,-0.8
9025,Jan-09,Rhode Island,23.4,-6.3
9026,Feb-09,Rhode Island,32,1.1
9027,Mar-09,Rhode Island,37.2,-0.7
9028,Apr-09,Rhode Island,49.4,1
9029,May-09,Rhode Island,57.7,-1.3
9030,Jun-09,Rhode Island,63.4,-3.2
9031,Jul-09,Rhode Island,69.1,-4.6
9032,Aug-09,Rhode Island,72.7,1.2
9033,Sep-09,Rhode Island,61.7,-3.6
9034,Oct-09,Rhode Island,50.8,-3.9
9035,Nov-09,Rhode Island,47.8,4.7
9036,Dec-09,Rhode Island,32.1,-3.5
9037,Jan-10,Rhode Island,28.4,-1.3
9038,Feb-10,Rhode Island,31.4,0.5
9039,Mar-10,Rhode Island,43.6,5.7
9040,Apr-10,Rhode Island,52,3.6
9041,May-10,Rhode Island,60.9,1.9
9042,Jun-10,Rhode Island,68.9,2.3
9043,Jul-10,Rhode Island,75,1.3
9044,Aug-10,Rhode Island,70.8,-0.7
9045,Sep-10,Rhode Island,65.5,0.2
9046,Oct-10,Rhode Island,53.5,-1.2
9047,Nov-10,Rhode Island,43.3,0.2
9048,Dec-10,Rhode Island,30.3,-5.3
9049,Jan-11,Rhode Island,25.2,-4.5
9050,Feb-11,Rhode Island,28.8,-2.1
9051,Mar-11,Rhode Island,38,0.1
9052,Apr-11,Rhode Island,49.1,0.7
9053,May-11,Rhode Island,58.9,-0.1
9054,Jun-11,Rhode Island,66.2,-0.4
9055,Jul-11,Rhode Island,73.8,0.1
9056,Aug-11,Rhode Island,71.3,-0.2
9057,Sep-11,Rhode Island,66.5,1.2
9058,Oct-11,Rhode Island,54.9,0.2
9059,Nov-11,Rhode Island,47.8,4.7
9060,Dec-11,Rhode Island,39,3.4
9061,Jan-12,Rhode Island,33.5,3.8
9062,Feb-12,Rhode Island,35.7,4.8
9063,Mar-12,Rhode Island,45.5,7.6
9064,Apr-12,Rhode Island,50.1,1.7
9065,May-12,Rhode Island,60.6,1.6
9066,Jun-12,Rhode Island,65.7,-0.9
9067,Jul-12,Rhode Island,73.6,-0.1
9068,Aug-12,Rhode Island,72.5,1
9069,Sep-12,Rhode Island,63.3,-2
9070,Oct-12,Rhode Island,55.4,0.7
9071,Nov-12,Rhode Island,41,-2.1
9072,Dec-12,Rhode Island,37.6,2
9073,Jan-13,Rhode Island,30.4,0.7
9074,Feb-13,Rhode Island,30.2,-0.7
9075,Mar-13,Rhode Island,37.1,-0.8
9076,Apr-13,Rhode Island,47.7,-0.7
9077,May-13,Rhode Island,58.5,-0.5
9078,Jun-13,Rhode Island,68,1.4
9079,Jul-13,Rhode Island,76.4,2.7
9080,Aug-13,Rhode Island,69.1,-2.4
9081,Sep-13,Rhode Island,62.1,-3.2
9082,Oct-13,Rhode Island,54,-0.7
9083,Nov-13,Rhode Island,41.3,-1.8
9084,Dec-13,Rhode Island,33,-2.6
9085,Jan-14,Rhode Island,26.1,-3.6
9086,Feb-14,Rhode Island,27.2,-3.7
9087,Mar-14,Rhode Island,32.8,-5.1
9088,Apr-14,Rhode Island,47,-1.4
9089,May-14,Rhode Island,58,-1
9090,Jun-14,Rhode Island,66.4,-0.2
9091,Jul-14,Rhode Island,72.3,-1.4
9092,Aug-14,Rhode Island,68.6,-2.9
9093,Sep-14,Rhode Island,64.4,-0.9
9094,Oct-14,Rhode Island,55.3,0.6
9095,Nov-14,Rhode Island,41.4,-1.7
9096,Dec-14,Rhode Island,37.4,1.8
9097,Jan-15,Rhode Island,25.5,-4.2
9098,Feb-15,Rhode Island,17.7,-13.2
9099,Mar-15,Rhode Island,31.8,-6.1
9100,Apr-15,Rhode Island,47.2,-1.2
9101,May-15,Rhode Island,61.2,2.2
9102,Jun-15,Rhode Island,64.5,-2.1
9103,Jul-15,Rhode Island,72.3,-1.4
9104,Aug-15,Rhode Island,72.6,1.1
9105,Sep-15,Rhode Island,67.6,2.3
9106,Oct-15,Rhode Island,52.4,-2.3
9107,Nov-15,Rhode Island,47.1,4
9108,Dec-15,Rhode Island,45.3,9.7
9109,Jan-16,Rhode Island,31.3,1.6
9110,Feb-16,Rhode Island,33.1,2.2
9111,Mar-16,Rhode Island,42.9,5
9112,Apr-16,Rhode Island,46.2,-2.2
9113,May-16,Rhode Island,57.9,-1.1
9114,Jun-16,Rhode Island,66.9,0.3
9115,Jul-16,Rhode Island,73.8,0.1
9116,Aug-16,Rhode Island,73.9,2.4
9117,Sep-16,Rhode Island,66.4,1.1
9118,Oct-16,Rhode Island,54.7,0
9119,Nov-16,Rhode Island,45.2,2.1
9120,Dec-16,Rhode Island,34.2,-1.4
9121,Jan-17,Rhode Island,34.2,4.5
9122,Feb-17,Rhode Island,35.2,4.3
9123,Mar-17,Rhode Island,34.1,-3.8
9124,Apr-17,Rhode Island,51.5,3.1
9125,May-17,Rhode Island,56.5,-2.5
9126,Jun-17,Rhode Island,66.8,0.2
9127,Jul-17,Rhode Island,71.1,-2.6
9128,Aug-17,Rhode Island,69.8,-1.7
9129,Sep-17,Rhode Island,66.4,1.1
9130,Oct-17,Rhode Island,59.6,4.9
9131,Nov-17,Rhode Island,43.1,0
9132,Dec-17,Rhode Island,30.1,-5.5
9133,Jan-18,Rhode Island,27.6,-2.1
9134,Feb-18,Rhode Island,37.7,6.8
9135,Mar-18,Rhode Island,37.3,-0.6
9136,Apr-18,Rhode Island,44.4,-4
9137,May-18,Rhode Island,61.4,2.4
9138,Jun-18,Rhode Island,65.9,-0.7
9139,Jul-18,Rhode Island,73.8,0.1
9140,Aug-18,Rhode Island,75.1,3.6
9141,Sep-18,Rhode Island,66.5,1.2
9142,Oct-18,Rhode Island,52.7,-2
9143,Nov-18,Rhode Island,41,-2.1
9144,Dec-18,Rhode Island,35.3,-0.3
9145,Jan-19,Rhode Island,29,-0.7
9146,Feb-19,Rhode Island,31.6,0.7
9147,Mar-19,Rhode Island,35.9,-2
9148,Apr-19,Rhode Island,49.2,0.8
9149,May-19,Rhode Island,56.4,-2.6
9150,Jun-19,Rhode Island,66.5,-0.1
9151,Jul-19,Rhode Island,74.8,1.1
9152,Aug-19,Rhode Island,71.3,-0.2
9153,Sep-19,Rhode Island,63.9,-1.4
9154,Oct-19,Rhode Island,54.7,0
9155,Nov-19,Rhode Island,40.1,-3
9156,Dec-19,Rhode Island,34.1,-1.5
9157,Jan-20,South Carolina,35.3,5.6
9158,Jan-00,South Carolina,43.5,-1.5
9159,Feb-00,South Carolina,49.6,0.4
9160,Mar-00,South Carolina,57.8,3
9161,Apr-00,South Carolina,60.4,-3.4
9162,May-00,South Carolina,73.4,1.5
9163,Jun-00,South Carolina,78.4,-0.4
9164,Jul-00,South Carolina,79.8,-1.6
9165,Aug-00,South Carolina,78.8,-1
9166,Sep-00,South Carolina,72.2,-3.4
9167,Oct-00,South Carolina,62.6,-2.4
9168,Nov-00,South Carolina,51.8,-1.4
9169,Dec-00,South Carolina,38.6,-10.8
9170,Jan-01,South Carolina,43.3,-1.7
9171,Feb-01,South Carolina,51.3,2.1
9172,Mar-01,South Carolina,52.3,-2.5
9173,Apr-01,South Carolina,63.5,-0.3
9174,May-01,South Carolina,70.7,-1.2
9175,Jun-01,South Carolina,77,-1.8
9176,Jul-01,South Carolina,78.4,-3
9177,Aug-01,South Carolina,79.9,0.1
9178,Sep-01,South Carolina,71.2,-4.4
9179,Oct-01,South Carolina,60.9,-4.1
9180,Nov-01,South Carolina,59,5.8
9181,Dec-01,South Carolina,52,2.6
9182,Jan-02,South Carolina,47,2
9183,Feb-02,South Carolina,47.9,-1.3
9184,Mar-02,South Carolina,56,1.2
9185,Apr-02,South Carolina,67.4,3.6
9186,May-02,South Carolina,68.6,-3.3
9187,Jun-02,South Carolina,77.8,-1
9188,Jul-02,South Carolina,81.9,0.5
9189,Aug-02,South Carolina,79.6,-0.2
9190,Sep-02,South Carolina,75.8,0.2
9191,Oct-02,South Carolina,66.4,1.4
9192,Nov-02,South Carolina,51.8,-1.4
9193,Dec-02,South Carolina,44.2,-5.2
9194,Jan-03,South Carolina,41.5,-3.5
9195,Feb-03,South Carolina,46.6,-2.6
9196,Mar-03,South Carolina,57,2.2
9197,Apr-03,South Carolina,61.1,-2.7
9198,May-03,South Carolina,70.2,-1.7
9199,Jun-03,South Carolina,76,-2.8
9200,Jul-03,South Carolina,79,-2.4
9201,Aug-03,South Carolina,79.7,-0.1
9202,Sep-03,South Carolina,72.4,-3.2
9203,Oct-03,South Carolina,63.2,-1.8
9204,Nov-03,South Carolina,58.6,5.4
9205,Dec-03,South Carolina,43,-6.4
9206,Jan-04,South Carolina,43,-2
9207,Feb-04,South Carolina,44.2,-5
9208,Mar-04,South Carolina,57.2,2.4
9209,Apr-04,South Carolina,62.5,-1.3
9210,May-04,South Carolina,74.1,2.2
9211,Jun-04,South Carolina,78.5,-0.3
9212,Jul-04,South Carolina,80.3,-1.1
9213,Aug-04,South Carolina,77,-2.8
9214,Sep-04,South Carolina,73.2,-2.4
9215,Oct-04,South Carolina,66.1,1.1
9216,Nov-04,South Carolina,56.5,3.3
9217,Dec-04,South Carolina,45.6,-3.8
9218,Jan-05,South Carolina,47.6,2.6
9219,Feb-05,South Carolina,48.3,-0.9
9220,Mar-05,South Carolina,52.4,-2.4
9221,Apr-05,South Carolina,60.5,-3.3
9222,May-05,South Carolina,67.5,-4.4
